Stops,Stints,Compounds,TotalTime_s
2,"(9, 25, 22)","('Hard', 'Medium', 'Soft')",5056.140296821221
2,"(25, 9, 22)","('Medium', 'Hard', 'Soft')",5056.140296821221
2,"(18, 20, 18)","('Soft', 'Soft', 'Medium')",5056.189370827201
2,"(20, 18, 18)","('Soft', 'Soft', 'Medium')",5056.189370827201
2,"(18, 20, 18)","('Medium', 'Soft', 'Soft')",5056.189370827201
2,"(18, 18, 20)","('Soft', 'Medium', 'Soft')",5056.189370827201
2,"(18, 18, 20)","('Medium', 'Soft', 'Soft')",5056.189370827201
2,"(20, 18, 18)","('Soft', 'Medium', 'Soft')",5056.189370827201
2,"(18, 22, 16)","('Soft', 'Medium', 'Soft')",5056.23315972896
2,"(18, 16, 22)","('Soft', 'Soft', 'Medium')",5056.23315972896
2,"(22, 18, 16)","('Medium', 'Soft', 'Soft')",5056.23315972896
2,"(16, 22, 18)","('Soft', 'Medium', 'Soft')",5056.23315972896
2,"(16, 18, 22)","('Soft', 'Soft', 'Medium')",5056.23315972896
2,"(22, 16, 18)","('Medium', 'Soft', 'Soft')",5056.23315972896
2,"(19, 17, 20)","('Soft', 'Medium', 'Soft')",5056.234105702427
2,"(17, 20, 19)","('Medium', 'Soft', 'Soft')",5056.234105702427
2,"(19, 20, 17)","('Soft', 'Soft', 'Medium')",5056.234105702427
2,"(20, 19, 17)","('Soft', 'Soft', 'Medium')",5056.234105702427
2,"(17, 19, 20)","('Medium', 'Soft', 'Soft')",5056.234105702427
2,"(20, 17, 19)","('Soft', 'Medium', 'Soft')",5056.234105702427
2,"(17, 19, 20)","('Soft', 'Medium', 'Soft')",5056.254495926298
2,"(19, 20, 17)","('Medium', 'Soft', 'Soft')",5056.254495926298
2,"(19, 17, 20)","('Medium', 'Soft', 'Soft')",5056.254495926298
2,"(17, 20, 19)","('Soft', 'Soft', 'Medium')",5056.254495926298
2,"(20, 19, 17)","('Soft', 'Medium', 'Soft')",5056.254495926298
2,"(20, 17, 19)","('Soft', 'Soft', 'Medium')",5056.254495926298
2,"(16, 19, 21)","('Soft', 'Soft', 'Medium')",5056.276390377177
2,"(16, 21, 19)","('Soft', 'Medium', 'Soft')",5056.276390377177
2,"(19, 21, 16)","('Soft', 'Medium', 'Soft')",5056.276390377177
2,"(21, 19, 16)","('Medium', 'Soft', 'Soft')",5056.276390377177
2,"(21, 16, 19)","('Medium', 'Soft', 'Soft')",5056.276390377177
2,"(19, 16, 21)","('Soft', 'Soft', 'Medium')",5056.276390377177
2,"(17, 16, 23)","('Soft', 'Soft', 'Medium')",5056.299789055065
2,"(16, 17, 23)","('Soft', 'Soft', 'Medium')",5056.299789055065
2,"(23, 16, 17)","('Medium', 'Soft', 'Soft')",5056.299789055065
2,"(17, 23, 16)","('Soft', 'Medium', 'Soft')",5056.299789055065
2,"(23, 17, 16)","('Medium', 'Soft', 'Soft')",5056.299789055065
2,"(16, 23, 17)","('Soft', 'Medium', 'Soft')",5056.299789055065
2,"(20, 20, 16)","('Soft', 'Soft', 'Medium')",5056.388700551975
2,"(16, 20, 20)","('Medium', 'Soft', 'Soft')",5056.388700551975
2,"(20, 16, 20)","('Soft', 'Medium', 'Soft')",5056.388700551975
2,"(16, 20, 20)","('Soft', 'Medium', 'Soft')",5056.429480999715
2,"(20, 20, 16)","('Medium', 'Soft', 'Soft')",5056.429480999715
2,"(20, 20, 16)","('Soft', 'Medium', 'Soft')",5056.429480999715
2,"(20, 16, 20)","('Soft', 'Soft', 'Medium')",5056.429480999715
2,"(16, 20, 20)","('Soft', 'Soft', 'Medium')",5056.429480999715
2,"(20, 16, 20)","('Medium', 'Soft', 'Soft')",5056.429480999715
2,"(21, 17, 18)","('Soft', 'Medium', 'Soft')",5056.4530735375665
2,"(17, 18, 21)","('Medium', 'Soft', 'Soft')",5056.4530735375665
2,"(21, 18, 17)","('Soft', 'Soft', 'Medium')",5056.4530735375665
2,"(18, 21, 17)","('Soft', 'Soft', 'Medium')",5056.4530735375665
2,"(17, 21, 18)","('Medium', 'Soft', 'Soft')",5056.4530735375665
2,"(18, 17, 21)","('Soft', 'Medium', 'Soft')",5056.4530735375665
2,"(24, 16, 16)","('Medium', 'Soft', 'Soft')",5056.4762783554925
2,"(16, 24, 16)","('Soft', 'Medium', 'Soft')",5056.4762783554925
2,"(16, 16, 24)","('Soft', 'Soft', 'Medium')",5056.4762783554925
2,"(16, 21, 19)","('Medium', 'Soft', 'Soft')",5056.498184469545
2,"(21, 16, 19)","('Soft', 'Medium', 'Soft')",5056.498184469545
2,"(16, 19, 21)","('Medium', 'Soft', 'Soft')",5056.498184469545
2,"(19, 16, 21)","('Soft', 'Medium', 'Soft')",5056.498184469545
2,"(21, 19, 16)","('Soft', 'Soft', 'Medium')",5056.498184469545
2,"(19, 21, 16)","('Soft', 'Soft', 'Medium')",5056.498184469545
2,"(21, 17, 18)","('Soft', 'Soft', 'Medium')",5056.517822579911
2,"(18, 21, 17)","('Medium', 'Soft', 'Soft')",5056.517822579911
2,"(18, 17, 21)","('Medium', 'Soft', 'Soft')",5056.517822579911
2,"(17, 18, 21)","('Soft', 'Medium', 'Soft')",5056.517822579911
2,"(21, 18, 17)","('Soft', 'Medium', 'Soft')",5056.517822579911
2,"(17, 21, 18)","('Soft', 'Soft', 'Medium')",5056.517822579911
2,"(23, 15, 18)","('Medium', 'Soft', 'Soft')",5056.518756890206
2,"(18, 15, 23)","('Soft', 'Soft', 'Medium')",5056.518756890206
2,"(15, 18, 23)","('Soft', 'Soft', 'Medium')",5056.518756890206
2,"(15, 23, 18)","('Soft', 'Medium', 'Soft')",5056.518756890206
2,"(18, 23, 15)","('Soft', 'Medium', 'Soft')",5056.518756890206
2,"(23, 18, 15)","('Medium', 'Soft', 'Soft')",5056.518756890206
2,"(15, 22, 19)","('Soft', 'Medium', 'Soft')",5056.561611481669
2,"(15, 19, 22)","('Soft', 'Soft', 'Medium')",5056.561611481669
2,"(19, 15, 22)","('Soft', 'Soft', 'Medium')",5056.561611481669
2,"(22, 15, 19)","('Medium', 'Soft', 'Soft')",5056.561611481669
2,"(22, 19, 15)","('Medium', 'Soft', 'Soft')",5056.561611481669
2,"(19, 22, 15)","('Soft', 'Medium', 'Soft')",5056.561611481669
2,"(24, 17, 15)","('Medium', 'Soft', 'Soft')",5056.585762273063
2,"(15, 17, 24)","('Soft', 'Soft', 'Medium')",5056.585762273063
2,"(17, 15, 24)","('Soft', 'Soft', 'Medium')",5056.585762273063
2,"(17, 24, 15)","('Soft', 'Medium', 'Soft')",5056.585762273063
2,"(24, 15, 17)","('Medium', 'Soft', 'Soft')",5056.585762273063
2,"(15, 24, 17)","('Soft', 'Medium', 'Soft')",5056.585762273063
2,"(15, 21, 20)","('Medium', 'Soft', 'Soft')",5056.653155375845
2,"(21, 15, 20)","('Soft', 'Medium', 'Soft')",5056.653155375845
2,"(20, 21, 15)","('Soft', 'Soft', 'Medium')",5056.653155375845
2,"(21, 20, 15)","('Soft', 'Soft', 'Medium')",5056.653155375845
2,"(15, 20, 21)","('Medium', 'Soft', 'Soft')",5056.653155375845
2,"(20, 15, 21)","('Soft', 'Medium', 'Soft')",5056.653155375845
2,"(19, 21, 16)","('Medium', 'Soft', 'Soft')",5056.692431596577
2,"(16, 21, 19)","('Soft', 'Soft', 'Medium')",5056.692431596577
2,"(16, 19, 21)","('Soft', 'Medium', 'Soft')",5056.692431596577
2,"(21, 19, 16)","('Soft', 'Medium', 'Soft')",5056.692431596577
2,"(21, 16, 19)","('Soft', 'Soft', 'Medium')",5056.692431596577
2,"(19, 16, 21)","('Medium', 'Soft', 'Soft')",5056.692431596577
2,"(20, 15, 21)","('Soft', 'Soft', 'Medium')",5056.714326047457
2,"(21, 20, 15)","('Medium', 'Soft', 'Soft')",5056.714326047457
2,"(15, 21, 20)","('Soft', 'Medium', 'Soft')",5056.714326047457
2,"(20, 21, 15)","('Soft', 'Medium', 'Soft')",5056.714326047457
2,"(21, 15, 20)","('Medium', 'Soft', 'Soft')",5056.714326047457
2,"(15, 20, 21)","('Soft', 'Soft', 'Medium')",5056.714326047457
2,"(25, 15, 16)","('Medium', 'Soft', 'Soft')",5056.762627630242
2,"(16, 15, 25)","('Soft', 'Soft', 'Medium')",5056.762627630242
2,"(15, 16, 25)","('Soft', 'Soft', 'Medium')",5056.762627630242
2,"(15, 25, 16)","('Soft', 'Medium', 'Soft')",5056.762627630242
2,"(25, 16, 15)","('Medium', 'Soft', 'Soft')",5056.762627630242
2,"(16, 25, 15)","('Soft', 'Medium', 'Soft')",5056.762627630242
2,"(16, 22, 18)","('Medium', 'Soft', 'Soft')",5056.826636222254
2,"(18, 22, 16)","('Soft', 'Soft', 'Medium')",5056.826636222254
2,"(18, 16, 22)","('Soft', 'Medium', 'Soft')",5056.826636222254
2,"(22, 16, 18)","('Soft', 'Medium', 'Soft')",5056.826636222254
2,"(16, 18, 22)","('Medium', 'Soft', 'Soft')",5056.826636222254
2,"(22, 18, 16)","('Soft', 'Soft', 'Medium')",5056.826636222254
2,"(30, 18, 8)","('Medium', 'Soft', 'Hard')",5056.8348123602245
2,"(18, 8, 30)","('Soft', 'Hard', 'Medium')",5056.8348123602245
2,"(8, 18, 30)","('Hard', 'Soft', 'Medium')",5056.8348123602245
2,"(8, 30, 18)","('Hard', 'Medium', 'Soft')",5056.8348123602245
2,"(18, 30, 8)","('Soft', 'Medium', 'Hard')",5056.8348123602245
2,"(30, 8, 18)","('Medium', 'Hard', 'Soft')",5056.8348123602245
2,"(22, 15, 19)","('Soft', 'Medium', 'Soft')",5056.872123210984
2,"(19, 15, 22)","('Soft', 'Medium', 'Soft')",5056.872123210984
2,"(22, 19, 15)","('Soft', 'Soft', 'Medium')",5056.872123210984
2,"(15, 19, 22)","('Medium', 'Soft', 'Soft')",5056.872123210984
2,"(15, 22, 19)","('Medium', 'Soft', 'Soft')",5056.872123210984
2,"(19, 22, 15)","('Soft', 'Soft', 'Medium')",5056.872123210984
2,"(29, 19, 8)","('Medium', 'Soft', 'Hard')",5056.875034554424
2,"(19, 29, 8)","('Soft', 'Medium', 'Hard')",5056.875034554424
2,"(8, 19, 29)","('Hard', 'Soft', 'Medium')",5056.875034554424
2,"(8, 29, 19)","('Hard', 'Medium', 'Soft')",5056.875034554424
2,"(29, 8, 19)","('Medium', 'Hard', 'Soft')",5056.875034554424
2,"(19, 8, 29)","('Soft', 'Hard', 'Medium')",5056.875034554424
2,"(17, 22, 17)","('Soft', 'Soft', 'Medium')",5056.891009207846
2,"(17, 17, 22)","('Medium', 'Soft', 'Soft')",5056.891009207846
2,"(22, 17, 17)","('Soft', 'Medium', 'Soft')",5056.891009207846
2,"(22, 17, 17)","('Soft', 'Soft', 'Medium')",5056.891009207846
2,"(17, 17, 22)","('Soft', 'Medium', 'Soft')",5056.891009207846
2,"(17, 22, 17)","('Medium', 'Soft', 'Soft')",5056.891009207846
2,"(24, 14, 18)","('Medium', 'Soft', 'Soft')",5056.914214025772
2,"(14, 18, 24)","('Soft', 'Soft', 'Medium')",5056.914214025772
2,"(18, 24, 14)","('Soft', 'Medium', 'Soft')",5056.914214025772
2,"(14, 24, 18)","('Soft', 'Medium', 'Soft')",5056.914214025772
2,"(18, 14, 24)","('Soft', 'Soft', 'Medium')",5056.914214025772
2,"(24, 18, 14)","('Medium', 'Soft', 'Soft')",5056.914214025772
2,"(14, 21, 21)","('Medium', 'Soft', 'Soft')",5056.917986256467
2,"(21, 14, 21)","('Soft', 'Medium', 'Soft')",5056.917986256467
2,"(21, 21, 14)","('Soft', 'Soft', 'Medium')",5056.917986256467
2,"(14, 23, 19)","('Soft', 'Medium', 'Soft')",5056.956692560485
2,"(19, 23, 14)","('Soft', 'Medium', 'Soft')",5056.956692560485
2,"(23, 19, 14)","('Medium', 'Soft', 'Soft')",5056.956692560485
2,"(14, 19, 23)","('Soft', 'Soft', 'Medium')",5056.956692560485
2,"(23, 14, 19)","('Medium', 'Soft', 'Soft')",5056.956692560485
2,"(19, 14, 23)","('Soft', 'Soft', 'Medium')",5056.956692560485
2,"(15, 20, 21)","('Soft', 'Medium', 'Soft')",5056.976900587565
2,"(20, 15, 21)","('Medium', 'Soft', 'Soft')",5056.976900587565
2,"(21, 15, 20)","('Soft', 'Soft', 'Medium')",5056.976900587565
2,"(21, 20, 15)","('Soft', 'Medium', 'Soft')",5056.976900587565
2,"(15, 21, 20)","('Soft', 'Soft', 'Medium')",5056.976900587565
2,"(20, 21, 15)","('Medium', 'Soft', 'Soft')",5056.976900587565
2,"(25, 17, 14)","('Medium', 'Soft', 'Soft')",5056.981595465381
2,"(14, 17, 25)","('Soft', 'Soft', 'Medium')",5056.981595465381
2,"(17, 25, 14)","('Soft', 'Medium', 'Soft')",5056.981595465381
2,"(14, 25, 17)","('Soft', 'Medium', 'Soft')",5056.981595465381
2,"(25, 14, 17)","('Medium', 'Soft', 'Soft')",5056.981595465381
2,"(17, 14, 25)","('Soft', 'Soft', 'Medium')",5056.981595465381
2,"(8, 28, 20)","('Hard', 'Medium', 'Soft')",5057.025116722945
2,"(20, 28, 8)","('Soft', 'Medium', 'Hard')",5057.025116722945
2,"(28, 8, 20)","('Medium', 'Hard', 'Soft')",5057.025116722945
2,"(20, 8, 28)","('Soft', 'Hard', 'Medium')",5057.025116722945
2,"(28, 20, 8)","('Medium', 'Soft', 'Hard')",5057.025116722945
2,"(8, 20, 28)","('Hard', 'Soft', 'Medium')",5057.025116722945
2,"(14, 22, 20)","('Medium', 'Soft', 'Soft')",5057.027470174036
2,"(14, 20, 22)","('Medium', 'Soft', 'Soft')",5057.027470174036
2,"(20, 22, 14)","('Soft', 'Soft', 'Medium')",5057.027470174036
2,"(20, 14, 22)","('Soft', 'Medium', 'Soft')",5057.027470174036
2,"(22, 20, 14)","('Soft', 'Soft', 'Medium')",5057.027470174036
2,"(22, 14, 20)","('Soft', 'Medium', 'Soft')",5057.027470174036
2,"(15, 15, 26)","('Soft', 'Soft', 'Medium')",5057.049352961743
2,"(15, 26, 15)","('Soft', 'Medium', 'Soft')",5057.049352961743
2,"(26, 15, 15)","('Medium', 'Soft', 'Soft')",5057.049352961743
2,"(16, 18, 22)","('Soft', 'Medium', 'Soft')",5057.06524216776
2,"(22, 18, 16)","('Soft', 'Medium', 'Soft')",5057.06524216776
2,"(16, 22, 18)","('Soft', 'Soft', 'Medium')",5057.06524216776
2,"(18, 22, 16)","('Medium', 'Soft', 'Soft')",5057.06524216776
2,"(22, 16, 18)","('Soft', 'Soft', 'Medium')",5057.06524216776
2,"(18, 16, 22)","('Medium', 'Soft', 'Soft')",5057.06524216776
2,"(19, 19, 18)","('Medium', 'Medium', 'Hard')",5057.095561450776
2,"(18, 19, 19)","('Hard', 'Medium', 'Medium')",5057.095561450776
2,"(19, 18, 19)","('Medium', 'Hard', 'Medium')",5057.095561450776
2,"(20, 18, 18)","('Medium', 'Hard', 'Medium')",5057.095937507527
2,"(18, 18, 20)","('Medium', 'Hard', 'Medium')",5057.095937507527
2,"(18, 20, 18)","('Medium', 'Medium', 'Hard')",5057.095937507527
2,"(18, 18, 20)","('Hard', 'Medium', 'Medium')",5057.095937507527
2,"(18, 20, 18)","('Hard', 'Medium', 'Medium')",5057.095937507527
2,"(20, 18, 18)","('Medium', 'Medium', 'Hard')",5057.095937507527
2,"(21, 17, 18)","('Medium', 'Medium', 'Hard')",5057.0970656777845
2,"(17, 18, 21)","('Medium', 'Hard', 'Medium')",5057.0970656777845
2,"(18, 17, 21)","('Hard', 'Medium', 'Medium')",5057.0970656777845
2,"(18, 21, 17)","('Hard', 'Medium', 'Medium')",5057.0970656777845
2,"(17, 21, 18)","('Medium', 'Medium', 'Hard')",5057.0970656777845
2,"(21, 18, 17)","('Medium', 'Hard', 'Medium')",5057.0970656777845
2,"(22, 18, 16)","('Medium', 'Hard', 'Medium')",5057.098945961545
2,"(16, 22, 18)","('Medium', 'Medium', 'Hard')",5057.098945961545
2,"(22, 16, 18)","('Medium', 'Medium', 'Hard')",5057.098945961545
2,"(16, 18, 22)","('Medium', 'Hard', 'Medium')",5057.098945961545
2,"(18, 22, 16)","('Hard', 'Medium', 'Medium')",5057.098945961545
2,"(18, 16, 22)","('Hard', 'Medium', 'Medium')",5057.098945961545
2,"(18, 15, 23)","('Hard', 'Medium', 'Medium')",5057.101578358811
2,"(15, 18, 23)","('Medium', 'Hard', 'Medium')",5057.101578358811
2,"(18, 23, 15)","('Hard', 'Medium', 'Medium')",5057.101578358811
2,"(23, 15, 18)","('Medium', 'Medium', 'Hard')",5057.101578358811
2,"(15, 23, 18)","('Medium', 'Medium', 'Hard')",5057.101578358811
2,"(23, 18, 15)","('Medium', 'Hard', 'Medium')",5057.101578358811
2,"(14, 24, 18)","('Medium', 'Medium', 'Hard')",5057.104962869581
2,"(18, 24, 14)","('Hard', 'Medium', 'Medium')",5057.104962869581
2,"(18, 14, 24)","('Hard', 'Medium', 'Medium')",5057.104962869581
2,"(24, 14, 18)","('Medium', 'Medium', 'Hard')",5057.104962869581
2,"(24, 18, 14)","('Medium', 'Hard', 'Medium')",5057.104962869581
2,"(14, 18, 24)","('Medium', 'Hard', 'Medium')",5057.104962869581
2,"(20, 22, 14)","('Soft', 'Medium', 'Soft')",5057.109031069519
2,"(22, 20, 14)","('Medium', 'Soft', 'Soft')",5057.109031069519
2,"(22, 14, 20)","('Medium', 'Soft', 'Soft')",5057.109031069519
2,"(14, 20, 22)","('Soft', 'Soft', 'Medium')",5057.109031069519
2,"(14, 22, 20)","('Soft', 'Medium', 'Soft')",5057.109031069519
2,"(20, 14, 22)","('Soft', 'Soft', 'Medium')",5057.109031069519
2,"(25, 13, 18)","('Medium', 'Medium', 'Hard')",5057.109099493855
2,"(13, 18, 25)","('Medium', 'Hard', 'Medium')",5057.109099493855
2,"(18, 13, 25)","('Hard', 'Medium', 'Medium')",5057.109099493855
2,"(18, 25, 13)","('Hard', 'Medium', 'Medium')",5057.109099493855
2,"(25, 18, 13)","('Medium', 'Hard', 'Medium')",5057.109099493855
2,"(13, 25, 18)","('Medium', 'Medium', 'Hard')",5057.109099493855
2,"(18, 12, 26)","('Hard', 'Medium', 'Medium')",5057.113988231634
2,"(12, 26, 18)","('Medium', 'Medium', 'Hard')",5057.113988231634
2,"(26, 12, 18)","('Medium', 'Medium', 'Hard')",5057.113988231634
2,"(18, 26, 12)","('Hard', 'Medium', 'Medium')",5057.113988231634
2,"(12, 18, 26)","('Medium', 'Hard', 'Medium')",5057.113988231634
2,"(26, 18, 12)","('Medium', 'Hard', 'Medium')",5057.113988231634
2,"(18, 27, 11)","('Hard', 'Medium', 'Medium')",5057.119629082917
2,"(11, 18, 27)","('Medium', 'Hard', 'Medium')",5057.119629082917
2,"(27, 18, 11)","('Medium', 'Hard', 'Medium')",5057.119629082917
2,"(11, 27, 18)","('Medium', 'Medium', 'Hard')",5057.119629082917
2,"(27, 11, 18)","('Medium', 'Medium', 'Hard')",5057.119629082917
2,"(18, 11, 27)","('Hard', 'Medium', 'Medium')",5057.119629082917
2,"(18, 10, 28)","('Hard', 'Medium', 'Medium')",5057.126022047704
2,"(28, 18, 10)","('Medium', 'Hard', 'Medium')",5057.126022047704
2,"(28, 10, 18)","('Medium', 'Medium', 'Hard')",5057.126022047704
2,"(10, 28, 18)","('Medium', 'Medium', 'Hard')",5057.126022047704
2,"(18, 28, 10)","('Hard', 'Medium', 'Medium')",5057.126022047704
2,"(10, 18, 28)","('Medium', 'Hard', 'Medium')",5057.126022047704
2,"(29, 18, 9)","('Medium', 'Hard', 'Medium')",5057.133167125997
2,"(9, 29, 18)","('Medium', 'Medium', 'Hard')",5057.133167125997
2,"(29, 9, 18)","('Medium', 'Medium', 'Hard')",5057.133167125997
2,"(18, 9, 29)","('Hard', 'Medium', 'Medium')",5057.133167125997
2,"(9, 18, 29)","('Medium', 'Hard', 'Medium')",5057.133167125997
2,"(18, 29, 9)","('Hard', 'Medium', 'Medium')",5057.133167125997
2,"(8, 18, 30)","('Medium', 'Hard', 'Medium')",5057.141064317792
2,"(18, 30, 8)","('Hard', 'Medium', 'Medium')",5057.141064317792
2,"(8, 30, 18)","('Medium', 'Medium', 'Hard')",5057.141064317792
2,"(30, 18, 8)","('Medium', 'Hard', 'Medium')",5057.141064317792
2,"(18, 8, 30)","('Hard', 'Medium', 'Medium')",5057.141064317792
2,"(30, 8, 18)","('Medium', 'Medium', 'Hard')",5057.141064317792
2,"(16, 14, 26)","('Soft', 'Soft', 'Medium')",5057.158836879313
2,"(26, 14, 16)","('Medium', 'Soft', 'Soft')",5057.158836879313
2,"(14, 26, 16)","('Soft', 'Medium', 'Soft')",5057.158836879313
2,"(16, 26, 14)","('Soft', 'Medium', 'Soft')",5057.158836879313
2,"(26, 16, 14)","('Medium', 'Soft', 'Soft')",5057.158836879313
2,"(14, 16, 26)","('Soft', 'Soft', 'Medium')",5057.158836879313
2,"(8, 21, 27)","('Hard', 'Soft', 'Medium')",5057.285058865788
2,"(21, 27, 8)","('Soft', 'Medium', 'Hard')",5057.285058865788
2,"(21, 8, 27)","('Soft', 'Hard', 'Medium')",5057.285058865788
2,"(27, 8, 21)","('Medium', 'Hard', 'Soft')",5057.285058865788
2,"(8, 27, 21)","('Hard', 'Medium', 'Soft')",5057.285058865788
2,"(27, 21, 8)","('Medium', 'Soft', 'Hard')",5057.285058865788
2,"(22, 13, 21)","('Soft', 'Medium', 'Soft')",5057.292677111411
2,"(13, 21, 22)","('Medium', 'Soft', 'Soft')",5057.292677111411
2,"(22, 21, 13)","('Soft', 'Soft', 'Medium')",5057.292677111411
2,"(13, 22, 21)","('Medium', 'Soft', 'Soft')",5057.292677111411
2,"(21, 22, 13)","('Soft', 'Soft', 'Medium')",5057.292677111411
2,"(21, 13, 22)","('Soft', 'Medium', 'Soft')",5057.292677111411
2,"(19, 22, 15)","('Medium', 'Soft', 'Soft')",5057.349335101996
2,"(22, 15, 19)","('Soft', 'Soft', 'Medium')",5057.349335101996
2,"(22, 19, 15)","('Soft', 'Medium', 'Soft')",5057.349335101996
2,"(15, 22, 19)","('Soft', 'Soft', 'Medium')",5057.349335101996
2,"(19, 15, 22)","('Medium', 'Soft', 'Soft')",5057.349335101996
2,"(15, 19, 22)","('Soft', 'Medium', 'Soft')",5057.349335101996
2,"(21, 14, 21)","('Soft', 'Soft', 'Medium')",5057.371229552876
2,"(21, 21, 14)","('Medium', 'Soft', 'Soft')",5057.371229552876
2,"(21, 21, 14)","('Soft', 'Medium', 'Soft')",5057.371229552876
2,"(14, 21, 21)","('Soft', 'Medium', 'Soft')",5057.371229552876
2,"(21, 14, 21)","('Medium', 'Soft', 'Soft')",5057.371229552876
2,"(14, 21, 21)","('Soft', 'Soft', 'Medium')",5057.371229552876
2,"(18, 13, 25)","('Soft', 'Soft', 'Medium')",5057.419531135661
2,"(13, 18, 25)","('Soft', 'Soft', 'Medium')",5057.419531135661
2,"(13, 25, 18)","('Soft', 'Medium', 'Soft')",5057.419531135661
2,"(25, 18, 13)","('Medium', 'Soft', 'Soft')",5057.419531135661
2,"(25, 13, 18)","('Medium', 'Soft', 'Soft')",5057.419531135661
2,"(18, 25, 13)","('Soft', 'Medium', 'Soft')",5057.419531135661
2,"(14, 27, 15)","('Soft', 'Medium', 'Soft')",5057.445938267567
2,"(27, 15, 14)","('Medium', 'Soft', 'Soft')",5057.445938267567
2,"(14, 15, 27)","('Soft', 'Soft', 'Medium')",5057.445938267567
2,"(15, 27, 14)","('Soft', 'Medium', 'Soft')",5057.445938267567
2,"(27, 14, 15)","('Medium', 'Soft', 'Soft')",5057.445938267567
2,"(15, 14, 27)","('Soft', 'Soft', 'Medium')",5057.445938267567
2,"(13, 24, 19)","('Soft', 'Medium', 'Soft')",5057.461633613621
2,"(19, 13, 24)","('Soft', 'Soft', 'Medium')",5057.461633613621
2,"(24, 19, 13)","('Medium', 'Soft', 'Soft')",5057.461633613621
2,"(13, 19, 24)","('Soft', 'Soft', 'Medium')",5057.461633613621
2,"(19, 24, 13)","('Soft', 'Medium', 'Soft')",5057.461633613621
2,"(24, 13, 19)","('Medium', 'Soft', 'Soft')",5057.461633613621
2,"(13, 26, 17)","('Soft', 'Medium', 'Soft')",5057.487288632023
2,"(17, 26, 13)","('Soft', 'Medium', 'Soft')",5057.487288632023
2,"(26, 13, 17)","('Medium', 'Soft', 'Soft')",5057.487288632023
2,"(26, 17, 13)","('Medium', 'Soft', 'Soft')",5057.487288632023
2,"(13, 17, 26)","('Soft', 'Soft', 'Medium')",5057.487288632023
2,"(17, 13, 26)","('Soft', 'Soft', 'Medium')",5057.487288632023
2,"(23, 20, 13)","('Medium', 'Soft', 'Soft')",5057.613596065904
2,"(23, 13, 20)","('Medium', 'Soft', 'Soft')",5057.613596065904
2,"(20, 23, 13)","('Soft', 'Medium', 'Soft')",5057.613596065904
2,"(13, 23, 20)","('Soft', 'Medium', 'Soft')",5057.613596065904
2,"(13, 20, 23)","('Soft', 'Soft', 'Medium')",5057.613596065904
2,"(20, 13, 23)","('Soft', 'Soft', 'Medium')",5057.613596065904
2,"(8, 26, 22)","('Hard', 'Medium', 'Soft')",5057.654860982953
2,"(26, 22, 8)","('Medium', 'Soft', 'Hard')",5057.654860982953
2,"(22, 8, 26)","('Soft', 'Hard', 'Medium')",5057.654860982953
2,"(22, 26, 8)","('Soft', 'Medium', 'Hard')",5057.654860982953
2,"(26, 8, 22)","('Medium', 'Hard', 'Soft')",5057.654860982953
2,"(8, 22, 26)","('Hard', 'Soft', 'Medium')",5057.654860982953
2,"(16, 13, 27)","('Soft', 'Soft', 'Medium')",5057.664906102707
2,"(16, 27, 13)","('Soft', 'Medium', 'Soft')",5057.664906102707
2,"(27, 16, 13)","('Medium', 'Soft', 'Soft')",5057.664906102707
2,"(13, 16, 27)","('Soft', 'Soft', 'Medium')",5057.664906102707
2,"(27, 13, 16)","('Medium', 'Soft', 'Soft')",5057.664906102707
2,"(13, 27, 16)","('Soft', 'Medium', 'Soft')",5057.664906102707
2,"(22, 22, 12)","('Soft', 'Soft', 'Medium')",5057.667744023107
2,"(12, 22, 22)","('Medium', 'Soft', 'Soft')",5057.667744023107
2,"(22, 12, 22)","('Soft', 'Medium', 'Soft')",5057.667744023107
2,"(20, 22, 14)","('Medium', 'Soft', 'Soft')",5057.743288010553
2,"(20, 14, 22)","('Medium', 'Soft', 'Soft')",5057.743288010553
2,"(22, 14, 20)","('Soft', 'Soft', 'Medium')",5057.743288010553
2,"(14, 22, 20)","('Soft', 'Soft', 'Medium')",5057.743288010553
2,"(14, 20, 22)","('Soft', 'Medium', 'Soft')",5057.743288010553
2,"(22, 20, 14)","('Soft', 'Medium', 'Soft')",5057.743288010553
2,"(28, 14, 14)","('Medium', 'Soft', 'Soft')",5057.842899630143
2,"(14, 14, 28)","('Soft', 'Soft', 'Medium')",5057.842899630143
2,"(14, 28, 14)","('Soft', 'Medium', 'Soft')",5057.842899630143
2,"(22, 13, 21)","('Medium', 'Soft', 'Soft')",5057.875418492508
2,"(21, 22, 13)","('Soft', 'Medium', 'Soft')",5057.875418492508
2,"(21, 13, 22)","('Soft', 'Soft', 'Medium')",5057.875418492508
2,"(13, 22, 21)","('Soft', 'Medium', 'Soft')",5057.875418492508
2,"(13, 21, 22)","('Soft', 'Soft', 'Medium')",5057.875418492508
2,"(22, 21, 13)","('Medium', 'Soft', 'Soft')",5057.875418492508
2,"(15, 28, 13)","('Soft', 'Medium', 'Soft')",5057.952383547713
2,"(15, 13, 28)","('Soft', 'Soft', 'Medium')",5057.952383547713
2,"(28, 13, 15)","('Medium', 'Soft', 'Soft')",5057.952383547713
2,"(13, 28, 15)","('Soft', 'Medium', 'Soft')",5057.952383547713
